provincia,partido,localidad,poblacion,adsl,cable_modem,dial_up,fibra_opt,satelital,wireless,telefonia_fija,3g,4g,link,latitud,longitud
Entre Rios,Federación,Colonia Santa María,0,NO,NO,NO,NO,NO,SI,NO,NO,SI,30028040,-30.5993375212861,-58.1858011706289
Entre Rios,Federación,Federación,16658,SI,NO,NO,SI,NO,SI,SI,SI,SI,30028070,-30.990072444489,-57.9183475208406
Entre Rios,Federación,Los Conquistadores,1177,NO,SI,NO,NO,NO,SI,SI,SI,SI,30028080,-30.5944074579969,-58.4682627057869
Entre Rios,Federación,San Jaime De La Frontera,4143,NO,SI,NO,NO,NO,SI,SI,SI,SI,30028090,-30.3396273493524,-58.3080915973688
Formosa,Ramón Lista,General Mosconi,1902,NO,NO,NO,SI,SI,SI,SI,NO,NO,34063020,-23.1827186246626,-62.304068544241
Jujuy,Cochinoca,Abdón Castro Tolay,279,NO,NO,NO,NO,NO,NO,NO,NO,NO,38007010,-23.3386411031225,-66.0901432282825
Jujuy,Cochinoca,Abra Pampa,8705,NO,NO,NO,NO,SI,SI,SI,NO,SI,38007020,-22.7215697648051,-65.6932137518832
Jujuy,Cochinoca,Abralaite,56,NO,NO,NO,NO,NO,NO,NO,NO,NO,38007030,-23.1538168323179,-65.7853351958793
Jujuy,Cochinoca,Agua De Castilla,96,NO,NO,NO,NO,NO,NO,NO,NO,NO,38007035,-23.2161107288132,-65.8126832832967
Jujuy,Cochinoca,Casabindo,118,NO,NO,NO,NO,NO,NO,NO,NO,NO,38007040,-22.9439052333036,-66.0287330395054
Jujuy,Cochinoca,Cochinoca,67,NO,NO,NO,NO,NO,NO,NO,NO,NO,38007050,-22.7419005409313,-65.897292507348
Jujuy,Cochinoca,La Redonda,45,NO,NO,NO,NO,SI,NO,NO,NO,NO,38007055,-22.5289792213782,-65.5227806528915
Jujuy,Cochinoca,Puesto Del Marquéz,255,NO,NO,NO,SI,NO,NO,NO,NO,SI,38007060,-22.5351797700612,-65.6988399422374
Jujuy,Cochinoca,Quebraleña,53,NO,NO,NO,NO,NO,NO,NO,NO,NO,38007063,-23.2858702882652,-65.7700882487411
Jujuy,Cochinoca,Quera,34,NO,NO,NO,NO,NO,NO,NO,NO,NO,38007067,-23.1008393564743,-65.7628638580427
Jujuy,Cochinoca,Rinconadillas,189,NO,NO,NO,NO,NO,NO,NO,NO,NO,38007070,-23.2886643513195,-65.9412335357817
Jujuy,Cochinoca,San Francisco De Alfarcito,169,NO,NO,NO,NO,NO,NO,NO,NO,NO,38007080,-23.2753025226875,-65.9463804620407
Jujuy,Cochinoca,Santa Ana De La Puna,41,NO,NO,NO,NO,NO,NO,NO,NO,NO,38007085,-23.1466006001565,-66.0321033317768
Jujuy,Cochinoca,Santuario De Tres Pozos,152,NO,NO,NO,NO,NO,NO,NO,NO,NO,38007090,-23.5155069556653,-65.9476128685398
Jujuy,Cochinoca,Tambillos,122,NO,NO,NO,NO,NO,NO,NO,NO,NO,38007095,-22.8895749670499,-65.9630137674565
Jujuy,Cochinoca,Tusaquillas,134,NO,NO,NO,NO,NO,NO,NO,NO,NO,38007100,-23.1709455394342,-65.9732427949322
Jujuy,Doctor Manuel Belgrano,Dr. Manuel Belgrano,82,NO,NO,NO,SI,SI,SI,NO,NO,NO,38021065,-23.9482980868379,-65.2984613199784
Jujuy,Doctor Manuel Belgrano,Guerrero,518,SI,SI,NO,NO,NO,NO,SI,SI,SI,38021010,-24.1861828032769,-65.444631251669
Jujuy,Doctor Manuel Belgrano,La Almona,42,NO,SI,NO,SI,NO,NO,NO,NO,NO,38021020,-24.2607538226752,-65.395737692293
Jujuy,Doctor Manuel Belgrano,León,630,NO,SI,NO,NO,SI,NO,NO,NO,NO,38021030,-24.0359632743029,-65.4315558946392
Jujuy,Doctor Manuel Belgrano,Lozano (Ap. Chañi),1388,NO,NO,NO,NO,NO,SI,SI,SI,SI,38021040,-24.0773597398703,-65.4047004835351
Jujuy,Doctor Manuel Belgrano,Ocloyas,70,NO,NO,NO,NO,NO,NO,NO,NO,NO,38021050,-23.9096538285094,-65.1955065762574
Jujuy,Doctor Manuel Belgrano,San Pablo De Reyes,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,38021050,-24.1436588948106,-65.482919981479
Jujuy,Doctor Manuel Belgrano,San Salvador De Jujuy (Est. Jujuy),257970,SI,SI,NO,SI,SI,SI,SI,SI,SI,38021060,-24.1953577939088,-65.302450636841
Jujuy,Doctor Manuel Belgrano,Yala,1953,NO,NO,NO,NO,SI,SI,SI,SI,SI,38021070,-24.1217546163942,-65.4145726152103
Jujuy,El Carmen,Aguas Calientes,2563,NO,NO,NO,NO,NO,SI,NO,NO,NO,38014010,-24.5838759624546,-64.9235272487523
Jujuy,El Carmen,Barrio El Milagro,1321,NO,NO,NO,NO,NO,NO,NO,NO,NO,38014020,-24.4612361196434,-65.119054261617
Jujuy,El Carmen,Barrio La Unión,700,NO,NO,NO,NO,NO,NO,NO,NO,NO,38014030,-24.4035420691548,-65.0685901094716
Jujuy,El Carmen,El Carmen,13623,SI,SI,NO,NO,SI,SI,SI,SI,SI,38014040,-24.3855119166984,-65.260519420291
Jujuy,El Carmen,Fleming,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,38014040,-24.587376342521,-64.924057792361
Jujuy,El Carmen,Los Lapachos (Est. Maquinista Verón),864,NO,NO,NO,NO,NO,NO,NO,SI,SI,38014050,-24.4735714061733,-65.0743929828195
Jujuy,El Carmen,Loteo San Vicente,211,NO,NO,NO,NO,NO,NO,NO,NO,SI,38014055,-24.4293248380693,-65.1843971543033
Jujuy,El Carmen,Manantiales,326,NO,NO,NO,NO,SI,NO,NO,SI,SI,38014060,-24.5056866075889,-64.9759262948199
Jujuy,El Carmen,Monterrico,11591,NO,SI,NO,NO,SI,SI,SI,SI,SI,38014070,-24.4385200992504,-65.1622250242149
Jujuy,El Carmen,Pampa Blanca,2720,SI,SI,NO,NO,SI,SI,SI,SI,SI,38014080,-24.5329937382422,-65.0744141219101
Jujuy,El Carmen,Perico,44750,NO,SI,NO,NO,SI,SI,SI,SI,SI,38014090,-24.3798152834467,-65.1132793807486
Jujuy,El Carmen,Pila Pardo,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,38014040,-24.5598827881681,-64.9141975517301
Jujuy,Yavi,La Quiaca,16874,SI,NO,NO,SI,SI,SI,SI,NO,SI,38112050,-22.100030990273,-65.5962624926205
Jujuy,Yavi,Llulluchayoc,91,NO,NO,NO,NO,NO,NO,NO,NO,NO,38112060,-22.5152169464206,-65.3702937518639
Jujuy,Yavi,Pumahuasi,233,NO,NO,NO,SI,NO,NO,NO,NO,SI,38112070,-22.2890579793897,-65.6786766560839
Jujuy,Yavi,San Jose,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,38112040,-22.1378271107898,-65.3097886156379
Jujuy,Yavi,Yavi,378,NO,NO,NO,NO,SI,NO,NO,NO,NO,38112080,-22.130283,-65.46169
Jujuy,Yavi,Yavi Chico,33,NO,NO,NO,SI,NO,NO,NO,NO,NO,38112090,-22.0909983923897,-65.4650631210317
La Pampa,Atreucó,Doblas,1586,NO,SI,NO,SI,SI,SI,SI,NO,NO,42007010,-37.1521838816608,-64.0140550927574
La Pampa,Atreucó,Macachín,4814,NO,NO,NO,SI,SI,SI,SI,NO,SI,42007020,-37.1369555361687,-63.667141835534
La Pampa,Atreucó,Miguel Riglos,2034,NO,NO,NO,SI,SI,SI,SI,NO,SI,42007030,-36.8538749058938,-63.6881846143541
La Pampa,Atreucó,Rolón,678,NO,NO,NO,NO,SI,SI,SI,NO,SI,42007040,-37.166824214775,-63.4171582009534
La Pampa,Atreucó,Tomas M. Anchorena,307,NO,NO,SI,NO,SI,SI,SI,NO,NO,42007050,-36.8406606874148,-63.5205021645149
La Pampa,Caleu Caleu,Anzoategui,68,NO,NO,NO,NO,NO,NO,NO,NO,NO,42014010,-38.9630526765691,-63.8608882456791
La Pampa,Caleu Caleu,La Adela,1904,NO,SI,NO,NO,SI,SI,NO,SI,SI,42014020,-38.9739618507806,-64.0893166949512
La Pampa,Capital,Anguil,1705,NO,SI,NO,SI,SI,SI,SI,SI,SI,42021010,-36.527922625355,-64.010555897973
Jujuy,Susques,Olaroz Chico,226,NO,NO,NO,SI,SI,SI,SI,NO,NO,38084060,-23.3989910080496,-66.7829414619282
Jujuy,Susques,Pastos Chicos,104,NO,NO,NO,SI,NO,NO,NO,NO,NO,38084070,-23.7718693292219,-66.420983463337
Jujuy,Susques,Puesto Sey,94,NO,NO,NO,SI,NO,NO,NO,NO,NO,38084080,-23.9584550578191,-66.4953540959523
Jujuy,Susques,San Juan De Quillaqués,72,NO,NO,NO,SI,SI,NO,NO,NO,NO,38084090,-23.1460647975727,-66.2485374885877
Jujuy,Susques,Susques,1611,NO,NO,NO,SI,SI,SI,SI,NO,SI,38084100,-23.3997525205999,-66.3674476958012
Jujuy,Tilcara,Colonia San José,274,NO,NO,NO,NO,NO,NO,NO,NO,NO,38094010,-23.4023544678311,-65.3910451552268
Jujuy,Tilcara,Huacalera,712,NO,NO,NO,SI,NO,NO,NO,NO,NO,38094020,-23.4341642603915,-65.3513341366081
Jujuy,Tilcara,Juella,200,NO,NO,NO,NO,NO,NO,SI,NO,NO,38094030,-23.5025387170793,-65.4318962131793
Jujuy,Tilcara,Maimará,3353,NO,NO,NO,SI,SI,SI,SI,NO,SI,38094040,-23.6208130147957,-65.4078600419067
Jujuy,Tilcara,Tilcara,4691,NO,NO,NO,SI,SI,SI,SI,SI,SI,38094050,-23.5703520143236,-65.3940793438321
Jujuy,Tilcara,Yacoraite,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,38094040,-23.4023544678311,-65.3910451552268
Jujuy,Tumbaya,Bárcena,139,NO,NO,NO,NO,NO,SI,NO,NO,NO,38098010,-23.9694741938995,-65.446477650042
Jujuy,Tumbaya,El Moreno,154,NO,NO,NO,NO,NO,NO,NO,NO,NO,38098020,-23.8418583337461,-65.8300087469469
Jujuy,Tumbaya,Puerta De Colorados,28,NO,NO,NO,NO,NO,NO,NO,NO,NO,38098025,-23.5613891108623,-65.69123062536
Jujuy,Tumbaya,Purmamarca,891,SI,NO,NO,NO,NO,SI,SI,NO,SI,38098030,-23.7409980636707,-65.5052412332687
Jujuy,Tumbaya,Tumbaya,428,NO,NO,NO,NO,NO,SI,SI,NO,SI,38098040,-23.8523034100617,-65.467254667636
Jujuy,Tumbaya,Volcán,1121,SI,NO,NO,NO,NO,SI,SI,NO,SI,38098050,-23.9138726824815,-65.4630986774907
Jujuy,Valle Grande,Caspalá,225,NO,NO,NO,NO,NO,NO,NO,NO,NO,38105010,-23.3572362927788,-65.1183997355336
Jujuy,Valle Grande,Pampichuela,130,NO,NO,NO,NO,NO,NO,NO,NO,NO,38105020,-23.5544093778059,-65.0528072587448
Jujuy,Valle Grande,San Francisco,504,NO,NO,NO,NO,NO,NO,NO,NO,NO,38105030,-23.6174664054774,-64.9548612286321
Jujuy,Valle Grande,Santa Ana,416,NO,NO,NO,NO,SI,NO,NO,NO,NO,38105040,-23.3576613065649,-64.9879232445175
Entre Rios,Paraná,El Pingo,766,NO,NO,NO,NO,NO,SI,SI,SI,SI,30084090,-31.5838497016925,-59.8938069366259
Entre Rios,Paraná,El Ramblón,0,NO,NO,NO,NO,NO,NO,NO,NO,SI,30084095,-31.8480473768248,-60.0927487719843
Entre Rios,Paraná,El Ramblón,0,NO,NO,NO,NO,NO,SI,NO,NO,SI,30084095,-31.8480473768248,-60.0927487719843
Entre Rios,Paraná,Hasenkamp,4805,NO,SI,NO,SI,SI,SI,SI,SI,SI,30084100,-31.5133052410614,-59.83696962349
Entre Rios,Paraná,Hernandarias,5373,NO,SI,NO,NO,NO,SI,SI,SI,SI,30084110,-31.2324500702019,-59.9872576438234
Entre Rios,Paraná,La Picada,564,SI,NO,NO,SI,NO,NO,SI,SI,SI,30084120,-31.7267100818149,-60.2971793004448
Entre Rios,Paraná,Las Tunas,101,NO,NO,NO,NO,SI,SI,NO,NO,NO,30084130,-31.8706095724666,-59.7324361083485
Entre Rios,Paraná,María Grande,7557,NO,SI,SI,SI,NO,SI,SI,SI,SI,30084140,-31.6660715037636,-59.9044379252459
Entre Rios,Paraná,Oro Verde,4116,SI,SI,NO,NO,NO,SI,SI,SI,SI,30084150,-31.8257355466309,-60.5182728163031
Entre Rios,Paraná,Paraná,247139,SI,SI,SI,SI,SI,SI,SI,SI,SI,30084160,-31.7415676426411,-60.5284145917589
Entre Rios,Paraná,Pueblo Bellocq (Est. Las Garzas),282,NO,NO,NO,NO,NO,NO,SI,NO,NO,30084170,-31.4287140394702,-59.7457885927193
Entre Rios,Paraná,Pueblo Brugo,802,NO,NO,NO,NO,NO,SI,SI,SI,SI,30084180,-31.3883015926493,-60.0938334043815
Entre Rios,Paraná,Pueblo General San Martín,296,NO,NO,NO,NO,NO,NO,NO,NO,SI,30084190,-31.4636064114686,-60.1679618601982
Neuquen,Zapala,Los Catutos,229,NO,NO,NO,NO,NO,SI,NO,NO,NO,58112010,-38.8384807985925,-70.1962106815081
Neuquen,Zapala,Mariano Moreno,2660,SI,NO,SI,NO,SI,SI,SI,NO,NO,58112020,-38.7642591265553,-70.0386669795207
Neuquen,Zapala,Ramon M. Castro,125,NO,NO,NO,NO,NO,NO,NO,NO,SI,58112030,-38.865500620555,-69.750265287383
Neuquen,Zapala,Zapala,32097,SI,NO,SI,SI,SI,SI,SI,SI,SI,58112040,-38.8961687323721,-70.0668545323772
Rio Negro,25 de Mayo,Aguada De Guerra,126,NO,NO,NO,NO,NO,SI,NO,NO,NO,62091010,-41.0639017102391,-68.3843810353051
Rio Negro,25 de Mayo,Clemente Onelli,114,NO,NO,NO,SI,NO,NO,NO,NO,NO,62091020,-41.2448350046555,-70.0342029410146
Rio Negro,25 de Mayo,Colan Conhue,76,NO,NO,NO,NO,SI,NO,SI,NO,NO,62091030,-40.6706084126156,-69.1112545579991
Rio Negro,25 de Mayo,El Caín,176,NO,NO,NO,NO,SI,NO,SI,NO,NO,62091040,-41.8182874251641,-68.0774152377244
Rio Negro,25 de Mayo,Ingeniero Jacobacci,6261,SI,NO,SI,SI,SI,SI,SI,SI,SI,62091050,-41.3268134240327,-69.5441263890306
Rio Negro,25 de Mayo,Los Menucos,5187,NO,NO,NO,NO,SI,SI,NO,NO,SI,62091060,-40.8451911426273,-68.0832025061279
Rio Negro,25 de Mayo,Maquinchao,2494,NO,NO,NO,NO,SI,SI,SI,NO,SI,62091070,-41.2475165638608,-68.7003410687453
Rio Negro,25 de Mayo,Mina Santa Teresita,3,NO,NO,NO,NO,NO,NO,NO,NO,NO,62091080,-40.9343435582627,-69.411658784618
Rio Negro,25 de Mayo,Pilquiniyeu,46,NO,NO,NO,NO,SI,NO,NO,NO,NO,62091090,-41.9083865405739,-68.3424732450183
Rio Negro,9 de Julio,Comicó,82,NO,NO,NO,NO,SI,NO,NO,NO,NO,62049010,-41.0632755118249,-67.5965600975269
Rio Negro,9 de Julio,Cona Niyeu,217,NO,NO,NO,NO,SI,NO,SI,NO,NO,62049020,-41.8812021704501,-66.9407404270844
Rio Negro,9 de Julio,Ministro Ramos Mexía,973,NO,NO,NO,SI,SI,SI,NO,NO,NO,62049030,-40.5085400133825,-67.2619207148835
La Pampa,Guatraché,General Manuel J. Campos,935,NO,NO,NO,SI,SI,NO,SI,NO,SI,42070020,-37.4589894326191,-63.5872408548874
La Pampa,Guatraché,Guatraché,3697,NO,SI,NO,SI,SI,SI,SI,SI,SI,42070030,-37.6669652272263,-63.5415367289386
La Pampa,Guatraché,Perú,39,NO,NO,NO,NO,NO,SI,NO,NO,NO,42070040,-37.6623849438401,-64.1373213494442
La Pampa,Guatraché,Santa Teresa,466,NO,NO,NO,SI,NO,NO,SI,NO,NO,42070050,-37.5749339058948,-63.4328864695669
La Pampa,Hucal,Abramo,312,NO,NO,NO,SI,SI,SI,NO,NO,NO,42077010,-37.8943313295474,-63.8515025914131
La Pampa,Hucal,Bernasconi,1577,SI,NO,NO,SI,SI,SI,SI,SI,SI,42077020,-37.9020681912485,-63.7450793526802
La Pampa,Hucal,General San Martín (Est. Villa Alba),2576,NO,NO,NO,SI,NO,SI,SI,SI,SI,42077030,-37.9785301335454,-63.6065854529977
La Pampa,Hucal,Hucal,3,NO,NO,NO,NO,NO,NO,NO,NO,NO,42077040,-37.7849629183535,-64.0306677804584
La Pampa,Hucal,Jacinto Arauz,2434,NO,NO,NO,SI,SI,SI,SI,SI,SI,42077050,-38.0837587172211,-63.4321816643775
La Pampa,Lihuel Calel,Cuchillo Co,208,NO,NO,NO,SI,SI,NO,NO,NO,SI,42084010,-38.3336784745408,-64.6422526958764
La Pampa,Limay Mahuida,La Reforma,221,NO,NO,NO,NO,SI,SI,SI,NO,SI,42091010,-37.5520049423349,-66.2268538972728
La Pampa,Limay Mahuida,Limay Mahuida,75,NO,NO,NO,NO,SI,SI,NO,NO,NO,42091020,-37.1597120530545,-66.6745400356471
